INSTITUSJONSNR_FRA,AVDNR_FRA,UNDAVDNR_FRA,GRUPPENR_FRA,INSTITUSJONSNR_TIL,AVDNR_TIL,UNDAVDNR_TIL,GRUPPENR_TIL,INSTITUSJONSNAVN_BOKMAL
7688,0,0,0,2060,3,0,0,Tannhelsetjenestens kompetansesenter Vest / Hordaland
1947,0,0,0,1937,6,0,0,Haugesund Sanitetsforenings Revmatismesykehus AS
6102,0,0,0,1937,1,0,0,NKS Olaviken Alderspsykiatriske sykehus
2021,0,0,0,1937,4,0,0,Solli Distriktspsykiatriske senter​
1948,0,0,0,1937,7,0,0,NKS Jæren Distriktspsykiatriske senter AS
1939,0,0,0,1937,3,0,0,Betanien sykehus
1955,0,0,0,2012,22,30,0,Spesialsykehuset for epilepsi HF
7668,0,0,0,2056,1,0,0,Rehabiliteringssenteret AiR
7675,0,0,0,2060,6,0,0,Tannhelsetjenestens kompetansesenter Sør
1627,2,1,0,1627,2,0,0,Forsvarets høgskole
1627,3,1,0,1627,3,0,0,Forsvarets høgskole
1627,3,2,0,1627,3,0,0,Forsvarets høgskole
1627,3,3,0,1627,3,0,0,Forsvarets høgskole
1627,4,1,0,1627,4,0,0,Forsvarets høgskole
1627,4,2,0,1627,4,0,0,Forsvarets høgskole
1627,4,3,0,1627,4,0,0,Forsvarets høgskole
1627,5,1,0,1627,5,0,0,Forsvarets høgskole
1627,7,1,0,1627,7,0,0,Forsvarets høgskole
1627,7,2,0,1627,7,0,0,Forsvarets høgskole
1627,7,3,0,1627,7,0,0,Forsvarets høgskole
1627,8,1,0,1627,8,0,0,Forsvarets høgskole
1627,8,2,0,1627,8,0,0,Forsvarets høgskole
1627,8,3,0,1627,8,0,0,Forsvarets høgskole
1347,0,0,0,20452,3,0,0,Verdensarvsenter for bergkunst - Alta Museum IKS
20108,0,0,0,20452,1,0,0,Norsk oljemuseum
20447,0,0,0,20452,5,0,0,Stiftelsen Norsk Folkemuseum
14420013,0,0,0,14400263,0,0,0,Technische Universität München
20242,0,0,0,20452,7,2,0,Hamsunsenteret
215,1,9,0,215,1,10,0,OsloMet - storbyuniversitetet
7482,1,1,0,7482,2,0,0,Transportøkonomisk institutt
189,4,0,0,189,1,0,0,Arkitektur- og designhøgskolen i Oslo
7502,4,21,0,7502,4,0,0,Folkehelseinstituttet
7502,6,1,0,7502,0,0,0,Folkehelseinstituttet
7502,6,2,0,7502,0,0,0,Folkehelseinstituttet
7502,6,3,0,7502,0,0,0,Folkehelseinstituttet
7502,6,4,0,7502,0,0,0,Folkehelseinstituttet
7502,6,5,1,7502,0,0,0,Folkehelseinstituttet
7502,6,5,2,7502,0,0,0,Folkehelseinstituttet
7502,6,5,3,7502,0,0,0,Folkehelseinstituttet
7502,6,5,4,7502,0,0,0,Folkehelseinstituttet
7502,6,5,0,7502,0,0,0,Folkehelseinstituttet
7502,6,6,0,7502,0,0,0,Folkehelseinstituttet
7502,6,7,0,7502,0,0,0,Folkehelseinstituttet
7502,6,8,1,7502,0,0,0,Folkehelseinstituttet
7502,6,8,2,7502,0,0,0,Folkehelseinstituttet
7502,6,8,3,7502,0,0,0,Folkehelseinstituttet
7502,6,8,0,7502,0,0,0,Folkehelseinstituttet
7502,6,0,0,7502,0,0,0,Folkehelseinstituttet
7502,9,2,1,7502,9,2,0,Folkehelseinstituttet
7502,9,3,0,7502,9,0,0,Folkehelseinstituttet
2057,6,0,0,2057,1,0,0,NORCE Norwegian Research Centre AS
2057,5,0,0,2057,2,0,0,NORCE Norwegian Research Centre AS
2057,4,0,0,2057,3,0,0,NORCE Norwegian Research Centre AS
251,3,0,0,251,3,1,0,VID vitenskapelige høgskole
215,6,4,1,215,6,4,0,OsloMet - storbyuniversitetet
215,5,5,1,215,5,5,0,OsloMet - storbyuniversitetet
215,5,5,2,215,5,5,0,OsloMet - storbyuniversitetet
215,5,5,3,215,5,5,0,OsloMet - storbyuniversitetet
215,3,3,0,215,3,12,0,OsloMet - storbyuniversitetet
215,3,5,0,215,3,12,0,OsloMet - storbyuniversitetet
194,14,30,0,194,13,10,0,Norges teknisk-naturvitenskapelige universitet
20455,0,0,0,2056,7,0,0,Manifestsenteret
5931,1,1,0,5931,1,0,0,Nasjonalbiblioteket
7492,3,1,0,7492,1,1,1,Institutt for energiteknikk
7492,3,4,0,7492,1,1,2,Institutt for energiteknikk
7492,3,3,0,7492,1,1,3,Institutt for energiteknikk
224,90,0,0,224,35,40,0,Høgskolen i Østfold
99000000,0,0,0,0,0,0,0,Ukjent institusjon
5931,3,0,0,5931,1,1,0,Nasjonalbiblioteket
1615,40,20,0,1615,40,10,0,Høyskolen Kristiania
1615,10,10,0,1615,10,0,0,Høyskolen Kristiania
1615,10,20,0,1615,10,0,0,Høyskolen Kristiania
2057,2,5,0,2057,2,0,0,NORCE Norwegian Research Centre AS
7467,50,10,0,7467,60,0,0,Norsk Regnesentral
185,52,15,13,185,52,17,0,Universitetet i Oslo
7401,90,22,0,7401,90,12,0,SINTEF AS
7401,90,33,0,7401,90,31,0,SINTEF AS
251,4,2,0,251,1,1,0,VID vitenskapelige høgskole
251,4,3,0,251,1,2,0,VID vitenskapelige høgskole
251,4,4,0,251,5,1,0,VID vitenskapelige høgskole
1924,29,4,0,1924,29,3,0,Helse Møre og Romsdal HF
7502,4,2,0,7502,10,6,0,Folkehelseinstituttet
251,5,1,0,251,0,0,0,VID vitenskapelige høgskole
215,1,5,2,215,1,4,2,OsloMet - storbyuniversitetet
185,88,0,1,185,17,5,11,Universitetet i Oslo
185,88,0,2,185,17,5,12,Universitetet i Oslo
185,88,0,3,185,17,5,13,Universitetet i Oslo
185,88,0,4,185,17,5,14,Universitetet i Oslo
1920,5,0,0,1920,33,0,0,St. Olavs Hospital HF
1920,7,0,0,1920,33,0,0,St. Olavs Hospital HF
1920,7,1,0,1920,33,1,0,St. Olavs Hospital HF
20760,0,0,0,185,53,2,20,K.G. Jebsen-senter for utviklingsforstyrrelser
7492,1,7,0,7492,1,2,1,Institutt for energiteknikk
7492,1,7,0,7492,1,2,2,Institutt for energiteknikk
7492,3,5,0,7492,1,2,4,Institutt for energiteknikk
7492,1,6,0,7492,1,3,1,Institutt for energiteknikk
7492,1,3,0,7492,1,3,2,Institutt for energiteknikk
7492,1,5,0,7492,1,3,3,Institutt for energiteknikk
7492,3,2,0,7492,1,8,2,Institutt for energiteknikk
7492,1,2,0,7492,1,8,3,Institutt for energiteknikk
7492,5,0,0,7492,12,0,0,Institutt for energiteknikk
7492,5,1,0,7492,12,1,1,Institutt for energiteknikk
7492,5,8,0,7492,12,1,2,Institutt for energiteknikk
7492,5,9,0,7492,12,1,3,Institutt for energiteknikk
7492,5,10,0,7492,12,2,2,Institutt for energiteknikk
7492,5,6,0,7492,12,3,1,Institutt for energiteknikk
7492,5,7,0,7492,12,3,2,Institutt for energiteknikk
7492,10,0,0,7492,13,1,0,Institutt for energiteknikk
7492,11,0,0,7492,13,2,0,Institutt for energiteknikk
1990,5,0,0,1990,4,1,0,Diakonhjemmet sykehus
1990,12,0,0,1990,4,2,0,Diakonhjemmet sykehus
1990,6,0,0,1990,4,3,0,Diakonhjemmet sykehus
1990,14,0,0,1990,4,4,0,Diakonhjemmet sykehus
1990,14,1,0,1990,4,0,0,Diakonhjemmet sykehus
1990,14,2,0,1990,4,0,0,Diakonhjemmet sykehus
1990,14,3,0,1990,4,0,0,Diakonhjemmet sykehus
1990,14,4,0,1990,4,0,0,Diakonhjemmet sykehus
1990,14,6,0,1990,4,0,0,Diakonhjemmet sykehus
1990,12,2,0,1990,4,0,0,Diakonhjemmet sykehus
1990,15,0,0,1990,18,0,0,Diakonhjemmet sykehus
1990,16,0,0,1990,18,0,0,Diakonhjemmet sykehus
1990,1,0,0,1990,18,0,0,Diakonhjemmet sykehus
1990,7,0,0,1990,3,0,0,Diakonhjemmet sykehus
1990,8,0,0,1990,3,0,0,Diakonhjemmet sykehus
1990,13,0,0,1990,3,0,0,Diakonhjemmet sykehus
1990,9,0,0,1990,2,0,0,Diakonhjemmet sykehus
1990,10,0,0,1990,2,0,0,Diakonhjemmet sykehus
224,35,40,0,224,35,60,0,Høgskolen i Østfold
1990,11,0,0,1990,17,0,0,Diakonhjemmet sykehus
1990,20,0,0,1990,18,1,0,Diakonhjemmet sykehus
7492,1,1,0,7492,1,2,2,Institutt for energiteknikk
7492,3,0,0,7492,3,1,0,Institutt for energiteknikk
7492,7,2,0,7492,13,1,1,Institutt for energiteknikk
7492,7,3,0,7492,14,0,0,Institutt for energiteknikk
7492,10,1,0,7492,13,1,2,Institutt for energiteknikk
7492,10,2,0,7492,13,1,2,Institutt for energiteknikk
7492,10,3,0,7492,13,1,2,Institutt for energiteknikk
7492,11,1,0,7492,13,2,2,Institutt for energiteknikk
20523,0,0,0,2017,11,0,0,Drammen sykehus
48400404,0,0,0,48400732,0,0,0,Petroleum University Beijing
20315,0,0,0,2033,1,5,0,Unicare Jeløy
7492,7,1,0,7492,13,2,0,Institutt for energiteknikk
20568,0,0,0,1958,40,0,0,Nasjonal kompetansetjeneste for aldring og helse
20646,0,0,0,1991,9,10,0,Nasjonal kompetansetjeneste for samtidig rusmisbruk og psykisk lidelse
7502,5,12,0,7502,5,0,0,Folkehelseinstituttet
1991,1,1,0,1991,1,0,0,Sykehuset Innlandet HF
1991,2,10,0,1991,3,10,0,Sykehuset Innlandet HF
1991,5,0,0,1991,0,0,0,Sykehuset Innlandet HF
1991,5,6,0,1991,1,2,0,Sykehuset Innlandet HF
1991,6,0,0,1991,3,0,0,Sykehuset Innlandet HF
1991,6,2,0,1991,3,2,0,Sykehuset Innlandet HF
1991,6,3,0,1991,3,3,0,Sykehuset Innlandet HF
1991,6,5,0,1991,3,11,0,Sykehuset Innlandet HF
1991,6,6,0,1991,3,7,0,Sykehuset Innlandet HF
1991,6,8,0,1991,3,9,0,Sykehuset Innlandet HF
1991,6,10,0,1991,3,10,0,Sykehuset Innlandet HF
7492,6,4,0,7492,1,0,0,Institutt for energiteknikk
7492,6,0,0,7492,14,0,0,Institutt for energiteknikk
7492,7,0,0,7492,14,0,0,Institutt for energiteknikk
1400,0,0,0,20499,0,0,0,Fylkesmannen i Sogn og Fjordane
5970,0,0,0,20505,0,0,0,Fylkesmannen i Oppland
5977,0,0,0,20499,0,0,0,Fylkesmannen i Hordaland
5979,0,0,0,20502,0,0,0,Fylkesmannen i Aust-Agder
5985,0,0,0,20503,0,0,0,Fylkesmannen i Sør-Trøndelag
5986,0,0,0,20503,0,0,0,Fylkesmannen i Nord-Trøndelag
20113,0,0,0,20504,0,0,0,Fylkesmannen i Oslo og Akershus
3100,0,0,0,20471,0,0,0,Østfold fylke
3200,0,0,0,20471,0,0,0,Akershus fylke
3400,0,0,0,20472,0,0,0,Hedmark fylke
3500,0,0,0,20472,0,0,0,Oppland fylke
3600,0,0,0,20471,0,0,0,Buskerud fylke
3700,0,0,0,20473,0,0,0,Vestfold fylke
3800,0,0,0,20473,0,0,0,Telemark fylke
3900,0,0,0,20474,0,0,0,Aust-Agder fylke
4000,0,0,0,20474,0,0,0,Vest-Agder fylke
4200,0,0,0,20475,0,0,0,Hordaland fylke
4400,0,0,0,20475,0,0,0,Sogn og Fjordane fylke
4600,0,0,0,20476,0,0,0,Sør-Trøndelag fylke
4700,0,0,0,20476,0,0,0,Nord-Trøndelag fylke
4900,0,0,0,20477,0,0,0,Troms fylkeskommune
5000,0,0,0,20477,0,0,0,Finnmark fylke
3136,0,0,0,3104,0,0,0,Rygge kommune
3628,0,0,0,3220,0,0,0,Hurum kommune
3627,0,0,0,3220,0,0,0,Røyken kommune
3121,0,0,0,3221,0,0,0,Rømskog kommune
3711,0,0,0,3602,0,0,0,Svelvik kommune
3625,0,0,0,3602,0,0,0,Nedre Eiker kommune
3713,0,0,0,3702,0,0,0,Sande kommune
3714,0,0,0,3702,0,0,0,Hof kommune
3716,0,0,0,3704,0,0,0,Re kommune
3718,0,0,0,3704,0,0,0,Ramnes kommune
3719,0,0,0,3706,0,0,0,Andebu kommune
3720,0,0,0,3706,0,0,0,Stokke kommune
3728,0,0,0,3709,0,0,0,Lardal kommune
4017,0,0,0,4001,0,0,0,Songdalen kommune
4018,0,0,0,4001,0,0,0,Søgne kommune
4002,0,0,0,4029,0,0,0,Mandal kommune
4021,0,0,0,4029,0,0,0,Marnardal kommune
4027,0,0,0,4032,0,0,0,Audnedal kommune
4129,0,0,0,4102,0,0,0,Forsand kommune
4141,0,0,0,4103,0,0,0,Finnøy kommune
4142,0,0,0,4103,0,0,0,Rennesøy kommune
4214,0,0,0,4160,0,0,0,Ølen kommune
4227,0,0,0,4231,0,0,0,Jondal kommune
4228,0,0,0,4231,0,0,0,Odda kommune
4234,0,0,0,4235,0,0,0,Granvin kommune
4246,0,0,0,4259,0,0,0,Fjell kommune
4245,0,0,0,4259,0,0,0,Sund kommune
4418,0,0,0,4420,0,0,0,Balestrand kommune
4419,0,0,0,4420,0,0,0,Leikanger kommune
4545,0,0,0,4502,0,0,0,Midsund kommune
4543,0,0,0,4502,0,0,0,Nesset kommune
4534,0,0,0,4504,0,0,0,Haram kommune
4546,0,0,0,4504,0,0,0,Sandøy kommune
4529,0,0,0,4504,0,0,0,Skodje kommune
4523,0,0,0,4504,0,0,0,Ørskog kommune
4444,0,0,0,4519,0,0,0,Hornindal kommune
4572,0,0,0,4576,0,0,0,Tustna kommune
4662,0,0,0,4601,0,0,0,Klæbu kommune
4627,0,0,0,4621,0,0,0,Bjugn kommune
4632,0,0,0,4630,0,0,0,Roan kommune
4724,0,0,0,4702,0,0,0,Verran kommune
4748,0,0,0,4703,0,0,0,Fosnes kommune
4725,0,0,0,4703,0,0,0,Namdalseid kommune
4842,0,0,0,4804,0,0,0,Skjerstad kommune
4854,0,0,0,4805,0,0,0,Ballangen kommune
4913,0,0,0,4852,0,0,0,Skånland kommune
4915,0,0,0,4901,0,0,0,Bjarkøy kommune
5017,0,0,0,5004,0,0,0,Kvalsund kommune
4551,0,0,0,20460,0,0,0,Eide kommune
4548,0,0,0,20460,0,0,0,Fræna kommune
3722,0,0,0,20461,0,0,0,Nøtterøy kommune
3723,0,0,0,20461,0,0,0,Tjøme kommune
3217,0,0,0,20464,0,0,0,Oppegård kommune
3213,0,0,0,20464,0,0,0,Ski kommune
3124,0,0,0,20465,0,0,0,Askim kommune
3125,0,0,0,20465,0,0,0,Eidsberg kommune
3138,0,0,0,20465,0,0,0,Hobøl kommune
3123,0,0,0,20465,0,0,0,Spydeberg kommune
3122,0,0,0,20465,0,0,0,Trøgstad kommune
4571,0,0,0,20487,0,0,0,Halsa kommune
4612,0,0,0,20487,0,0,0,Hemne kommune
4524,0,0,0,20488,0,0,0,Norddal kommune
4526,0,0,0,20488,0,0,0,Stordal kommune
4929,0,0,0,20489,0,0,0,Berg kommune
4931,0,0,0,20489,0,0,0,Lenvik kommune
4928,0,0,0,20489,0,0,0,Torsken kommune
4927,0,0,0,20489,0,0,0,Tranøy kommune
4622,0,0,0,20490,0,0,0,Agdenes kommune
4636,0,0,0,20490,0,0,0,Meldal kommune
4638,0,0,0,20490,0,0,0,Orkdal kommune
3821,0,0,0,20491,0,0,0,Bø kommune
3822,0,0,0,20491,0,0,0,Sauherad kommune
4241,0,0,0,20492,0,0,0,Fusa kommune
4243,0,0,0,20492,0,0,0,Os kommune
4263,0,0,0,20493,0,0,0,Lindås kommune
4256,0,0,0,20493,0,0,0,Meland kommune
4260,0,0,0,20493,0,0,0,Radøy kommune
4443,0,0,0,20494,0,0,0,Eid kommune
4441,0,0,0,20494,0,0,0,Selje kommune
4401,0,0,0,20495,0,0,0,Flora kommune
4439,0,0,0,20495,0,0,0,Vågsøy kommune
4432,0,0,0,20496,0,0,0,Førde kommune
4430,0,0,0,20496,0,0,0,Gaular kommune
4431,0,0,0,20496,0,0,0,Jølster kommune
4433,0,0,0,20496,0,0,0,Naustdal kommune
3227,0,0,0,20497,0,0,0,Fet kommune
3231,0,0,0,20497,0,0,0,Skedsmo kommune
3226,0,0,0,20497,0,0,0,Sørum kommune
4624,0,0,0,20498,0,0,0,Rissa kommune
4718,0,0,0,20498,0,0,0,Leksvik kommune
4751,0,0,0,20500,0,0,0,Nærøy kommune
4750,0,0,0,20500,0,0,0,Vikna kommune
